"RT_ID","Plant_ID","Focal","Neighbour","Assoc","Treatment","Repetition","Sampling_ID","Leaf_nb_main_stem","Tiller_nb","Shoot_DW","Root_DW","Total_DW","Root_Shoot_Ratio","Comments"
201,"F","MIKI-1_DP161","PLUSSUR","Mixt","WW",3,2,4,2,248.4,137.3,385.7,0.552737520128824,""
202,"A","LAHAN","EL4X_464","Mixt","WW",3,2,4,0,63.1,27.3,90.4,0.432646592709984,""
202,"B","EL4X_464","LAHAN","Mixt","WW",3,2,4,2,230.3,128.3,358.6,0.557099435518888,""
202,"C","LAHAN","EL4X_464","Mixt","WW",3,2,4,2,374.5,258.6,633.1,0.690520694259012,""
202,"D","EL4X_464","LAHAN","Mixt","WW",3,2,5,3,300.4,107,407.4,0.356191744340879,""
202,"E","LAHAN","EL4X_464","Mixt","WW",3,2,5,3,452.3,183.1,635.4,0.404819809860712,""
202,"F","EL4X_464","LAHAN","Mixt","WW",3,2,4,2,235.7,100.8,336.5,0.42766228256258,""
203,"A","CASANOVA","CASANOVA","Monoc","WW",3,2,4,2,256.1,131.9,388,0.515033190160094,""
203,"B","CASANOVA","CASANOVA","Monoc","WW",3,2,4,2,201.1,99.2,300.3,0.493286921929388,""
203,"C","CASANOVA","CASANOVA","Monoc","WW",3,2,4,2,282.5,133,415.5,0.470796460176991,""
203,"D","CASANOVA","CASANOVA","Monoc","WW",3,2,4,1,256.6,126.3,382.9,0.492205767731878,""
203,"E","CASANOVA","CASANOVA","Monoc","WW",3,2,3,0,19.6,11.1,30.7,0.566326530612245,"Plante avortee"
203,"F","CASANOVA","CASANOVA","Monoc","WW",3,2,4,2,285.9,131.9,417.8,0.461350122420427,""
204,"A","ANTALIS","ANTALIS","Monoc","WW",3,2,3,2,158.6,80.2,238.8,0.505674653215637,""
204,"B","ANTALIS","ANTALIS","Monoc","WW",3,2,4,2,182.9,80.1,263,0.437944231820667,""
204,"C","ANTALIS","ANTALIS","Monoc","WW",3,2,4,2,212.6,84.3,296.9,0.396519285042333,""
204,"D","ANTALIS","ANTALIS","Monoc","WW",3,2,4,2,144.3,67.4,211.7,0.467082467082467,""
204,"E","ANTALIS","ANTALIS","Monoc","WW",3,2,4,2,295.7,107.7,403.4,0.364220493743659,""
204,"F","ANTALIS","ANTALIS","Monoc","WW",3,2,4,2,235.9,92.2,328.1,0.390843577787198,""
206,"A","SVEVO","SVEVO","Monoc","WW",3,2,5,3,284.4,115,399.4,0.40436005625879,""
206,"B","SVEVO","SVEVO","Monoc","WW",3,2,5,2,308.7,145.6,454.3,0.471655328798186,""
206,"C","SVEVO","SVEVO","Monoc","WW",3,2,4,0,109.9,51.6,161.5,0.469517743403094,""
206,"D","SVEVO","SVEVO","Monoc","WW",3,2,5,3,303.4,148.2,451.6,0.488464073829927,""
206,"E","SVEVO","SVEVO","Monoc","WW",3,2,4,1,125.1,39.8,164.9,0.31814548361311,""
206,"F","SVEVO","SVEVO","Monoc","WW",3,2,5,2,272.6,120.6,393.2,0.442406456346295,""
209,"A","AZEGHAR-2_DP128","AZEGHAR-2_DP128","Monoc","WW",1,2,5,2,320.3,132.1,452.4,0.412425850764908,""
209,"B","AZEGHAR-2_DP128","AZEGHAR-2_DP128","Monoc","WW",1,2,4,2,313.7,210.2,523.9,0.670066942939114,""
209,"C","AZEGHAR-2_DP128","AZEGHAR-2_DP128","Monoc","WW",1,2,3,1,206.9,75.9,282.8,0.366843885935234,""
209,"D","AZEGHAR-2_DP128","AZEGHAR-2_DP128","Monoc","WW",1,2,4,0,63,22,85,0.349206349206349,""
209,"E","AZEGHAR-2_DP128","AZEGHAR-2_DP128","Monoc","WW",1,2,4,2,301.4,164.1,465.5,0.544459190444592,""
209,"F","AZEGHAR-2_DP128","AZEGHAR-2_DP128","Monoc","WW",1,2,4,2,196.4,60.5,256.9,0.308044806517312,""
210,"A","EL4X_120","CHAM-1_DP136","Mixt","WW",1,2,4,2,256.2,106.4,362.6,0.415300546448087,""
210,"B","CHAM-1_DP136","EL4X_120","Mixt","WW",1,2,5,2,244.7,100,344.7,0.408663669799755,""
210,"C","EL4X_120","CHAM-1_DP136","Mixt","WW",1,2,4,3,280.9,161.5,442.4,0.574937700249199,""
210,"D","CHAM-1_DP136","EL4X_120","Mixt","WW",1,2,5,2,210.8,78.1,288.9,0.370493358633776,""
210,"E","EL4X_120","CHAM-1_DP136","Mixt","WW",1,2,6,2,322.9,150.9,473.8,0.467327345927532,""
210,"F","CHAM-1_DP136","EL4X_120","Mixt","WW",1,2,5,3,227.7,108.85,336.55,0.478041282389108,""
211,"A","ASTERIX","ASTERIX","Monoc","WW",1,2,4,2,340.9,158.4,499.3,0.46465239073042,""
211,"B","ASTERIX","ASTERIX","Monoc","WW",1,2,4,2,212.1,100.5,312.6,0.473833097595474,""
211,"C","ASTERIX","ASTERIX","Monoc","WW",1,2,6,1,297,137.3,434.3,0.462289562289562,""
211,"D","ASTERIX","ASTERIX","Monoc","WW",1,2,4,2,271,142.9,413.9,0.527306273062731,""
211,"E","ASTERIX","ASTERIX","Monoc","WW",1,2,4,2,232.2,98.8,331,0.425495262704565,""
211,"F","ASTERIX","ASTERIX","Monoc","WW",1,2,6,4,283.9,105.6,389.5,0.371961958436069,""
212,"A","CASANOVA","CASANOVA","Monoc","WW",1,2,3,2,257.4,109.1,366.5,0.423853923853924,""
212,"B","CASANOVA","CASANOVA","Monoc","WW",1,2,4,2,262.5,133.7,396.2,0.509333333333333,""
212,"C","CASANOVA","CASANOVA","Monoc","WW",1,2,4,1,219.1,89.9,309,0.410314924691921,""
212,"D","CASANOVA","CASANOVA","Monoc","WW",1,2,4,2,259.2,116.4,375.6,0.449074074074074,""
212,"E","CASANOVA","CASANOVA","Monoc","WW",1,2,4,2,296.6,117.8,414.4,0.397167902899528,""
212,"F","CASANOVA","CASANOVA","Monoc","WW",1,2,4,2,289.8,136.4,426.2,0.470669427191166,""
213,"A","L2574","EL4X_316","Mixt","WW",1,2,4,2,292,118.81,410.81,0.406883561643836,""
213,"B","EL4X_316","L2574","Mixt","WW",1,2,4,2,274.4,109.2,383.6,0.397959183673469,""
213,"C","L2574","EL4X_316","Mixt","WW",1,2,5,2,345.8,199.6,545.4,0.577212261422788,""
213,"D","EL4X_316","L2574","Mixt","WW",1,2,4,2,268.9,123.7,392.6,0.460022313127557,""
213,"E","L2574","EL4X_316","Mixt","WW",1,2,4,2,334.5,159.5,494,0.476831091180867,""
213,"F","EL4X_316","L2574","Mixt","WW",1,2,3,1,211.4,78.1,289.5,0.369441816461684,""
214,"A","FURIO_CAMILLO","EL4X_428","Mixt","WW",1,2,6,4,246.2,134.7,380.9,0.547116165718928,""
214,"B","EL4X_428","FURIO_CAMILLO","Mixt","WW",1,2,4,2,325.1,110.9,436,0.341125807443863,""
214,"C","FURIO_CAMILLO","EL4X_428","Mixt","WW",1,2,4,2,260.2,124.1,384.3,0.476940814757879,""
214,"D","EL4X_428","FURIO_CAMILLO","Mixt","WW",1,2,5,2,348.3,111.2,459.5,0.319265001435544,""
214,"E","FURIO_CAMILLO","EL4X_428","Mixt","WW",1,2,5,3,349.5,172.8,522.3,0.494420600858369,""
214,"F","EL4X_428","FURIO_CAMILLO","Mixt","WW",1,2,4,2,297.8,97.6,395.4,0.327736736064473,""
215,"A","EL4X_194","EL4X_194","Monoc","WW",1,2,3,1,257.3,132.9,390.2,0.516517683637777,""
215,"B","EL4X_194","EL4X_194","Monoc","WW",1,2,4,0,201,106.9,307.9,0.5318407960199,""
215,"C","EL4X_194","EL4X_194","Monoc","WW",1,2,4,1,251.9,162.7,414.6,0.645891226677253,""
215,"D","EL4X_194","EL4X_194","Monoc","WW",1,2,4,0,189.9,100.1,290,0.52711953659821,""
215,"E","EL4X_194","EL4X_194","Monoc","WW",1,2,3,1,221.3,105,326.3,0.474469046543154,""
215,"F","EL4X_194","EL4X_194","Monoc","WW",1,2,4,1,293.1,144.7,437.8,0.493688161037189,""
216,"A","GIUSTO","BOLIDO-DP034","Mixt","WW",1,2,4,2,331.9,144.9,476.8,0.43657728231395,""
216,"B","BOLIDO-DP034","GIUSTO","Mixt","WW",1,2,5,1,157.8,62.2,220,0.394169835234474,""
216,"C","GIUSTO","BOLIDO-DP034","Mixt","WW",1,2,5,3,277.8,114.3,392.1,0.411447084233261,""
216,"D","BOLIDO-DP034","GIUSTO","Mixt","WW",1,2,5,2,309.5,133.8,443.3,0.432310177705977,""
216,"E","GIUSTO","BOLIDO-DP034","Mixt","WW",1,2,4,3,315.5,177.5,493,0.562599049128368,""
216,"F","BOLIDO-DP034","GIUSTO","Mixt","WW",1,2,5,2,362.1,166.5,528.6,0.459817729908865,""
217,"A","LLOYD","EL4X_464","Mixt","WW",2,2,5,3,308.8,285.5,594.3,0.924546632124352,""
217,"B","EL4X_464","LLOYD","Mixt","WW",2,2,5,3,342.2,144.1,486.3,0.421098772647575,""
217,"C","LLOYD","EL4X_464","Mixt","WW",2,2,4,2,233.3,122.8,356.1,0.526360908701243,""
217,"D","EL4X_464","LLOYD","Mixt","WW",2,2,4,2,243.5,76.1,319.6,0.312525667351129,""
217,"E","LLOYD","EL4X_464","Mixt","WW",2,2,5,2,287.4,154.5,441.9,0.537578288100209,""
217,"F","EL4X_464","LLOYD","Mixt","WW",2,2,4,2,336.5,64.3,400.8,0.191084695393759,""
218,"A","AZEGHAR-2_DP128","KOFA","Mixt","WW",2,2,6,2,247.9,105.3,353.2,0.424768051633723,""
218,"B","KOFA","AZEGHAR-2_DP128","Mixt","WW",2,2,4,2,266.2,125.8,392,0.472577009767092,""
218,"C","AZEGHAR-2_DP128","KOFA","Mixt","WW",2,2,5,2,307.3,132.6,439.9,0.431500162707452,""
218,"D","KOFA","AZEGHAR-2_DP128","Mixt","WW",2,2,4,2,276.1,122.4,398.5,0.443317638536762,""
218,"E","AZEGHAR-2_DP128","KOFA","Mixt","WW",2,2,5,2,362.8,146.1,508.9,0.402701212789416,""
218,"F","KOFA","AZEGHAR-2_DP128","Mixt","WW",2,2,5,3,316.5,137.9,454.4,0.435703001579779,""
219,"A","MURANO","SVEVO","Mixt","WW",2,2,4,0,125.6,83.2,208.8,0.662420382165605,""
219,"B","SVEVO","MURANO","Mixt","WW",2,2,4,3,312.7,179.8,492.5,0.574992005116725,""
219,"C","MURANO","SVEVO","Mixt","WW",2,2,4,2,168.4,93.9,262.3,0.557600950118765,""
219,"D","SVEVO","MURANO","Mixt","WW",2,2,5,3,315.6,159.3,474.9,0.504752851711027,""
219,"E","MURANO","SVEVO","Mixt","WW",2,2,5,3,338,157.2,495.2,0.46508875739645,""
219,"F","SVEVO","MURANO","Mixt","WW",2,2,7,5,381.8,157.3,539.1,0.411995809324254,""
220,"A","LLOYD","ANVERGUR","Mixt","WW",2,2,4,2,168.8,120.6,289.4,0.714454976303318,""
220,"B","ANVERGUR","LLOYD","Mixt","WW",2,2,4,2,205.9,137.4,343.3,0.667314230208839,""
220,"C","LLOYD","ANVERGUR","Mixt","WW",2,2,4,2,178.1,74.7,252.8,0.419427288040427,""
220,"D","ANVERGUR","LLOYD","Mixt","WW",2,2,5,3,280.3,164.6,444.9,0.587227970032108,""
220,"E","LLOYD","ANVERGUR","Mixt","WW",2,2,5,3,375.2,198,573.2,0.52771855010661,""
220,"F","ANVERGUR","LLOYD","Mixt","WW",2,2,5,2,185.8,112.3,298.1,0.604413347685684,""
221,"A","ASTERIX","MIKI-1_DP161","Mixt","WW",2,2,4,2,278.3,132.9,411.2,0.477542220625225,""
221,"B","MIKI-1_DP161","ASTERIX","Mixt","WW",2,2,6,2,209.3,93,302.3,0.444338270425227,""
221,"C","ASTERIX","MIKI-1_DP161","Mixt","WW",2,2,5,3,332.3,138.1,470.4,0.415588323803792,""
221,"D","MIKI-1_DP161","ASTERIX","Mixt","WW",2,2,5,3,324.4,171.9,496.3,0.529901356350185,""
221,"E","ASTERIX","MIKI-1_DP161","Mixt","WW",2,2,5,3,323.7,175.3,499,0.541550818659252,""
221,"F","MIKI-1_DP161","ASTERIX","Mixt","WW",2,2,5,3,324,120.9,444.9,0.373148148148148,""
222,"A","KOFA","KOFA","Monoc","WW",2,2,4,1,218.8,169.5,388.3,0.774680073126143,""
222,"B","KOFA","KOFA","Monoc","WW",2,2,3,1,136.7,87.4,224.1,0.639356254572056,""
222,"C","KOFA","KOFA","Monoc","WW",2,2,3,1,141,112.4,253.4,0.797163120567376,""
222,"D","KOFA","KOFA","Monoc","WW",2,2,4,2,227.1,139.8,366.9,0.61558784676354,""
222,"E","KOFA","KOFA","Monoc","WW",2,2,8,6,305.4,137,442.4,0.448592010478062,""
222,"F","KOFA","KOFA","Monoc","WW",2,2,4,2,243.6,116,359.6,0.476190476190476,""
223,"A","EL4X_194","EL4X_194","Monoc","WW",2,2,3,2,365.2,225.1,590.3,0.616374589266156,""
223,"B","EL4X_194","EL4X_194","Monoc","WW",2,2,4,1,343.9,204.4,548.3,0.594358825239895,""
223,"C","EL4X_194","EL4X_194","Monoc","WW",2,2,4,1,286.1,163.9,450,0.572876616567634,""
223,"D","EL4X_194","EL4X_194","Monoc","WW",2,2,3,1,325.2,178.5,503.7,0.548892988929889,""
223,"E","EL4X_194","EL4X_194","Monoc","WW",2,2,4,3,416.1,293.9,710,0.706320596010574,""
223,"F","EL4X_194","EL4X_194","Monoc","WW",2,2,3,1,178,65,243,0.365168539325843,""
224,"A","ACADUR","ARDENTE","Mixt","WW",2,2,4,2,412,231.3,643.3,0.561407766990291,""
224,"B","ARDENTE","ACADUR","Mixt","WW",2,2,5,3,323.7,199.8,523.5,0.617238183503244,""
224,"C","ACADUR","ARDENTE","Mixt","WW",2,2,4,3,378.8,240.2,619,0.634107708553326,""
224,"D","ARDENTE","ACADUR","Mixt","WW",2,2,5,3,269.1,165.5,434.6,0.615013006317354,""
224,"E","ACADUR","ARDENTE","Mixt","WW",2,2,5,3,309,147,456,0.475728155339806,""
224,"F","ARDENTE","ACADUR","Mixt","WW",2,2,4,2,249.6,141.5,391.1,0.566907051282051,""
225,"A","FURIO_CAMILLO","ACADUR","Mixt","WW",3,2,4,3,435.9,231,666.9,0.529938059187887,""
225,"B","ACADUR","FURIO_CAMILLO","Mixt","WW",3,2,4,2,215.1,128.9,344,0.599256159925616,""
225,"C","FURIO_CAMILLO","ACADUR","Mixt","WW",3,2,4,2,314.6,131.2,445.8,0.417037507946599,""
225,"D","ACADUR","FURIO_CAMILLO","Mixt","WW",3,2,6,3,459.1,283.5,742.6,0.617512524504465,""
225,"E","FURIO_CAMILLO","ACADUR","Mixt","WW",3,2,4,2,272.9,126.2,399.1,0.462440454378893,""
225,"F","ACADUR","FURIO_CAMILLO","Mixt","WW",3,2,4,2,276.2,155.9,432.1,0.564446053584359,""
226,"A","GIUSTO","ANTALIS","Mixt","WW",3,2,5,2,336.2,149.8,486,0.445568114217728,""
226,"B","ANTALIS","GIUSTO","Mixt","WW",3,2,5,2,229.1,107.1,336.2,0.467481449148843,""
226,"C","GIUSTO","ANTALIS","Mixt","WW",3,2,5,3,316.3,164.7,481,0.520708188428707,""
226,"D","ANTALIS","GIUSTO","Mixt","WW",3,2,4,2,328.9,152.9,481.8,0.464882943143813,""
226,"E","GIUSTO","ANTALIS","Mixt","WW",3,2,5,2,296.2,160.1,456.3,0.540513166779203,""
226,"F","ANTALIS","GIUSTO","Mixt","WW",3,2,5,2,236.8,103.9,340.7,0.438766891891892,""
227,"A","AZEGHAR-2_DP128","AZEGHAR-2_DP128","Monoc","WW",3,2,5,1,220,128.1,348.1,0.582272727272727,""
227,"B","AZEGHAR-2_DP128","AZEGHAR-2_DP128","Monoc","WW",3,2,5,2,186.8,139.2,326,0.745182012847966,""
227,"C","AZEGHAR-2_DP128","AZEGHAR-2_DP128","Monoc","WW",3,2,4,1,127.6,71.16,198.76,0.557680250783699,""
227,"D","AZEGHAR-2_DP128","AZEGHAR-2_DP128","Monoc","WW",3,2,4,1,145.3,93,238.3,0.640055058499656,""
227,"E","AZEGHAR-2_DP128","AZEGHAR-2_DP128","Monoc","WW",3,2,5,2,286.8,130.3,417.1,0.454323570432357,""
227,"F","AZEGHAR-2_DP128","AZEGHAR-2_DP128","Monoc","WW",3,2,5,2,296.8,126.1,422.9,0.424865229110512,""
228,"A","L2574","CASANOVA","Mixt","WW",3,2,6,4,376.5,180.2,556.7,0.478618857901726,""
228,"B","CASANOVA","L2574","Mixt","WW",3,2,3,0,10.4,3.5,13.9,0.336538461538462,"Probleme de developpement"
228,"C","L2574","CASANOVA","Mixt","WW",3,2,4,3,417.5,193.5,611,0.463473053892216,""
228,"D","CASANOVA","L2574","Mixt","WW",3,2,4,2,264.6,122.6,387.2,0.46334089191232,""
228,"E","L2574","CASANOVA","Mixt","WW",3,2,5,3,276,119.7,395.7,0.433695652173913,""
228,"F","CASANOVA","L2574","Mixt","WW",3,2,4,2,312.7,133.8,446.5,0.427886152862168,""
229,"A","Selcuklu-97","EL4X_194","Mixt","WW",3,2,6,2,426.6,240,666.6,0.562587904360056,""
229,"B","EL4X_194","Selcuklu-97","Mixt","WW",3,2,4,1,215.4,95.9,311.3,0.445218198700093,""
229,"C","Selcuklu-97","EL4X_194","Mixt","WW",3,2,5,3,411.5,205.4,616.9,0.499149453219927,""
229,"D","EL4X_194","Selcuklu-97","Mixt","WW",3,2,4,0,178.5,110.4,288.9,0.618487394957983,""
229,"E","Selcuklu-97","EL4X_194","Mixt","WW",3,2,6,3,453.3,202.8,656.1,0.447385837193911,""
229,"F","EL4X_194","Selcuklu-97","Mixt","WW",3,2,4,0,233.5,124.5,358,0.533190578158458,""
230,"A","QUALIDOU","QUALIDOU","Monoc","WW",3,2,4,2,214.5,113.9,328.4,0.531002331002331,""
230,"B","QUALIDOU","QUALIDOU","Monoc","WW",3,2,4,2,207.3,131.7,339,0.635311143270622,""
230,"C","QUALIDOU","QUALIDOU","Monoc","WW",3,2,4,2,200.9,86.8,287.7,0.43205574912892,""
230,"D","QUALIDOU","QUALIDOU","Monoc","WW",3,2,4,2,295,164,459,0.555932203389831,""
230,"E","QUALIDOU","QUALIDOU","Monoc","WW",3,2,4,2,191,77.5,268.5,0.405759162303665,""
230,"F","QUALIDOU","QUALIDOU","Monoc","WW",3,2,4,2,378.7,216,594.7,0.57037232637972,""
231,"A","ASTERIX","MIKI-1_DP161","Mixt","WW",3,2,4,2,186.5,81.6,268.1,0.437533512064343,""
231,"B","MIKI-1_DP161","ASTERIX","Mixt","WW",3,2,5,1,245.3,132.1,377.4,0.538524256013045,""
231,"C","ASTERIX","MIKI-1_DP161","Mixt","WW",3,2,5,2,204.7,93.5,298.2,0.45676599902296,""
231,"D","MIKI-1_DP161","ASTERIX","Mixt","WW",3,2,5,1,187.8,103.3,291.1,0.550053248136315,""
231,"E","ASTERIX","MIKI-1_DP161","Mixt","WW",3,2,4,2,181.6,78.1,259.7,0.430066079295154,""
231,"F","MIKI-1_DP161","ASTERIX","Mixt","WW",3,2,5,3,343.3,115.2,458.5,0.335566559860181,""
232,"A","ASTERIX","EL4X_35","Mixt","WW",3,2,5,3,251.6,148,399.6,0.588235294117647,""
232,"B","EL4X_35","ASTERIX","Mixt","WW",3,2,4,2,210.1,99,309.1,0.471204188481675,""
232,"C","ASTERIX","EL4X_35","Mixt","WW",3,2,4,2,203.4,98.8,302.2,0.485742379547689,""
232,"D","EL4X_35","ASTERIX","Mixt","WW",3,2,6,3,340.9,148.7,489.6,0.436198298621297,""
232,"E","ASTERIX","EL4X_35","Mixt","WW",3,2,4,1,86.8,31.5,118.3,0.362903225806452,""
232,"F","EL4X_35","ASTERIX","Mixt","WW",3,2,4,2,291,128.8,419.8,0.442611683848797,""
235,"A","SVEVO","ARDENTE","Mixt","WW",1,1,4,2,246,123.9,369.9,0.503658536585366,""
235,"B","ARDENTE","SVEVO","Mixt","WW",1,1,3,1,141.1,72.3,213.4,0.512402551381999,""
235,"C","SVEVO","ARDENTE","Mixt","WW",1,1,5,1,197.6,89.9,287.5,0.45495951417004,""
235,"D","ARDENTE","SVEVO","Mixt","WW",1,1,4,1,124.6,79.1,203.7,0.634831460674157,""
235,"E","SVEVO","ARDENTE","Mixt","WW",1,1,4,2,317.5,159.1,476.6,0.501102362204724,""
235,"F","ARDENTE","SVEVO","Mixt","WW",1,1,4,2,213.8,97.3,311.1,0.455098222637979,""
238,"A","RAMIREZ","ANTALIS","Mixt","WW",1,1,4,2,213.6,100.5,314.1,0.470505617977528,""
238,"B","ANTALIS","RAMIREZ","Mixt","WW",1,1,4,2,229.8,95.2,325,0.414273281114012,""
238,"C","RAMIREZ","ANTALIS","Mixt","WW",1,1,4,2,247.7,137.7,385.4,0.555914412595882,""
238,"D","ANTALIS","RAMIREZ","Mixt","WW",1,1,4,2,206.2,97,303.2,0.470417070805044,""
238,"E","RAMIREZ","ANTALIS","Mixt","WW",1,1,4,2,309.7,134.4,444.1,0.433968356474007,""
238,"F","ANTALIS","RAMIREZ","Mixt","WW",1,1,4,2,207.1,100.1,307.2,0.483341380975374,""
239,"A","EL4X_316","ORJAUNE","Mixt","WW",1,1,4,2,311.9,125.5,437.4,0.402372555306188,""
239,"B","ORJAUNE","EL4X_316","Mixt","WW",1,1,4,2,278.6,117.9,396.5,0.423187365398421,""
239,"C","EL4X_316","ORJAUNE","Mixt","WW",1,1,4,2,270,127,397,0.47037037037037,""
239,"D","ORJAUNE","EL4X_316","Mixt","WW",1,1,4,2,327.9,129.4,457.3,0.394632509911558,""
239,"E","EL4X_316","ORJAUNE","Mixt","WW",1,1,4,2,305.2,145.4,450.6,0.476408912188729,""
239,"F","ORJAUNE","EL4X_316","Mixt","WW",1,1,4,2,250.9,114.7,365.6,0.457154244719012,""
240,"A","MURANO","MURANO","Monoc","WW",1,1,5,3,226.2,132.9,359.1,0.587533156498674,""
240,"B","MURANO","MURANO","Monoc","WW",1,1,4,2,143.3,94.8,238.1,0.661549197487788,""
240,"C","MURANO","MURANO","Monoc","WW",1,1,4,2,178.5,94.2,272.7,0.527731092436975,""
240,"D","MURANO","MURANO","Monoc","WW",1,1,4,0,65.3,19.3,84.6,0.295558958652374,""
240,"E","MURANO","MURANO","Monoc","WW",1,1,4,2,259.6,144.4,404,0.556240369799692,""
240,"F","MURANO","MURANO","Monoc","WW",1,1,4,2,233.7,121.7,355.4,0.520753102267865,""
241,"A","LGBORIS","LGBORIS","Monoc","WW",1,1,4,2,219.3,121.8,341.1,0.555403556771546,""
241,"B","LGBORIS","LGBORIS","Monoc","WW",1,1,3,1,40.1,16,56.1,0.399002493765586,""
241,"C","LGBORIS","LGBORIS","Monoc","WW",1,1,4,1,238.2,105.8,344,0.44416456759026,""
241,"D","LGBORIS","LGBORIS","Monoc","WW",1,1,4,2,285.7,150.2,435.9,0.525726286314316,""
241,"E","LGBORIS","LGBORIS","Monoc","WW",1,1,5,2,237.6,131.1,368.7,0.551767676767677,""
241,"F","LGBORIS","LGBORIS","Monoc","WW",1,1,4,2,243.7,131.6,375.3,0.540008206811654,""
242,"A","PLUSSUR","CHAM-1_DP136","Mixt","WW",1,1,4,2,211.5,109.2,320.7,0.516312056737589,""
242,"B","CHAM-1_DP136","PLUSSUR","Mixt","WW",1,1,4,2,221.1,122.9,344,0.555857078245138,""
242,"C","PLUSSUR","CHAM-1_DP136","Mixt","WW",1,1,4,2,283.6,128.2,411.8,0.452045133991537,""
242,"D","CHAM-1_DP136","PLUSSUR","Mixt","WW",1,1,5,3,206.5,116.9,323.4,0.566101694915254,""
242,"E","PLUSSUR","CHAM-1_DP136","Mixt","WW",1,1,4,2,293.6,161.2,454.8,0.549046321525886,""
242,"F","CHAM-1_DP136","PLUSSUR","Mixt","WW",1,1,5,3,284,163.2,447.2,0.574647887323944,""
243,"A","AVENTUR","AVENTUR","Monoc","WW",2,1,4,2,184,108.4,292.4,0.589130434782609,""
243,"B","AVENTUR","AVENTUR","Monoc","WW",2,1,4,2,202.3,129.6,331.9,0.640632723677706,""
243,"C","AVENTUR","AVENTUR","Monoc","WW",2,1,4,2,150,81.1,231.1,0.540666666666667,""
243,"D","AVENTUR","AVENTUR","Monoc","WW",2,1,4,2,164.3,96.8,261.1,0.589166159464394,""
243,"E","AVENTUR","AVENTUR","Monoc","WW",2,1,4,2,216.2,92,308.2,0.425531914893617,""
243,"F","AVENTUR","AVENTUR","Monoc","WW",2,1,4,2,118.5,58.2,176.7,0.491139240506329,""
244,"A","MURANO","ANTALIS","Mixt","WW",2,1,4,2,290.8,164.8,455.6,0.566712517193948,""
244,"B","ANTALIS","MURANO","Mixt","WW",2,1,4,3,282.8,142.4,425.2,0.503536067892503,""
244,"C","MURANO","ANTALIS","Mixt","WW",2,1,4,2,239,141.3,380.3,0.591213389121339,""
244,"D","ANTALIS","MURANO","Mixt","WW",2,1,4,2,313.3,179.1,492.4,0.571656559208426,""
244,"E","MURANO","ANTALIS","Mixt","WW",2,1,4,2,264.7,163.8,428.5,0.618813751416698,""
244,"F","ANTALIS","MURANO","Mixt","WW",2,1,4,2,202.4,89.9,292.3,0.444169960474308,""
245,"A","CASANOVA","CASANOVA","Monoc","WW",2,1,4,2,306.2,153.3,459.5,0.500653167864141,""
245,"B","CASANOVA","CASANOVA","Monoc","WW",2,1,4,2,305.4,181.8,487.2,0.595284872298625,""
245,"C","CASANOVA","CASANOVA","Monoc","WW",2,1,4,2,268.5,142.9,411.4,0.532216014897579,""
245,"D","CASANOVA","CASANOVA","Monoc","WW",2,1,4,2,244.4,134.3,378.7,0.549509001636661,""
245,"E","CASANOVA","CASANOVA","Monoc","WW",2,1,4,2,252.4,113.5,365.9,0.449683042789223,""
245,"F","CASANOVA","CASANOVA","Monoc","WW",2,1,4,2,207.7,94.9,302.6,0.456909003370246,""
246,"A","L2574","EL4X_316","Mixt","WW",2,1,5,2,370.5,NA,NA,NA,""
246,"B","EL4X_316","L2574","Mixt","WW",2,1,4,2,198.6,94.9,293.5,0.477844914400806,""
246,"C","L2574","EL4X_316","Mixt","WW",2,1,5,2,332.7,168.7,501.4,0.507063420498948,""
246,"D","EL4X_316","L2574","Mixt","WW",2,1,4,2,220.9,117.6,338.5,0.532367587143504,""
246,"E","L2574","EL4X_316","Mixt","WW",2,1,5,3,359.8,194.7,554.5,0.541133963312952,""
246,"F","EL4X_316","L2574","Mixt","WW",2,1,NA,NA,294.9,154.5,449.4,0.523906408952187,""
247,"A","SVEVO","EL4X_428","Mixt","WW",2,1,4,2,254.1,113.5,367.6,0.446674537583629,""
247,"B","EL4X_428","SVEVO","Mixt","WW",2,1,4,2,180.3,105.2,285.5,0.583471991125901,""
247,"C","SVEVO","EL4X_428","Mixt","WW",2,1,4,2,269.2,162.2,431.4,0.602526002971768,""
247,"D","EL4X_428","SVEVO","Mixt","WW",2,1,4,2,297.5,180.1,477.6,0.605378151260504,""
247,"E","SVEVO","EL4X_428","Mixt","WW",2,1,4,2,344.4,168.8,513.2,0.490127758420441,""
247,"F","EL4X_428","SVEVO","Mixt","WW",2,1,4,2,205.7,119.8,325.5,0.582401555663588,""
248,"A","PLUSSUR","MIKI-1_DP161","Mixt","WW",2,1,5,3,167.2,83.7,250.9,0.500598086124402,""
248,"B","MIKI-1_DP161","PLUSSUR","Mixt","WW",2,1,4,1,128.4,66.9,195.3,0.521028037383178,""
248,"C","PLUSSUR","MIKI-1_DP161","Mixt","WW",2,1,4,2,286.1,172.5,458.6,0.602936036350926,""
248,"D","MIKI-1_DP161","PLUSSUR","Mixt","WW",2,1,4,3,255.1,102.3,357.4,0.401019208153665,""
248,"E","PLUSSUR","MIKI-1_DP161","Mixt","WW",2,1,4,3,324.2,149.2,473.4,0.46020974706971,""
248,"F","MIKI-1_DP161","PLUSSUR","Mixt","WW",2,1,4,2,260.4,134.3,394.7,0.515745007680491,""
